step,epoch,loss,grad_norm,learning_rate,eval_mit-restaurant,eval_average,eval_runtime,eval_samples_per_second,eval_steps_per_second
3594,1.877,0.0511,1.380364179611206,1.7576609247506803e-05,,,,,
3595,1.877,0.0536,1.6180421113967896,1.7575702629193113e-05,,,,,
3596,1.878,0.1251,2.1283719539642334,1.757479601087942e-05,,,,,
3597,1.878,0.0701,1.6611104011535645,1.757388939256573e-05,,,,,
3598,1.879,0.0551,1.3357672691345215,1.757298277425204e-05,,,,,
3599,1.879,0.0277,0.9909863471984863,1.757207615593835e-05,,,,,
3600,1.88,0.0793,1.5375453233718872,1.757116953762466e-05,,,,,
3601,1.88,0.0485,0.8383740186691284,1.7570262919310973e-05,,,,,
3602,1.881,0.1202,1.978440761566162,1.7569356300997282e-05,,,,,
3603,1.881,0.0724,2.050334930419922,1.7568449682683592e-05,,,,,
3604,1.882,0.0433,1.0330321788787842,1.75675430643699e-05,,,,,
3605,1.883,0.034,0.7032791376113892,1.756663644605621e-05,,,,,
3606,1.883,0.0096,0.34300464391708374,1.756572982774252e-05,,,,,
3607,1.884,0.1521,2.4124186038970947,1.7564823209428833e-05,,,,,
3608,1.884,0.0996,1.9497185945510864,1.7563916591115143e-05,,,,,
3609,1.885,0.0358,1.0848791599273682,1.7563009972801452e-05,,,,,
3610,1.885,0.0366,0.6649624705314636,1.756210335448776e-05,,,,,
3611,1.886,0.044,0.9256123304367065,1.7561196736174074e-05,,,,,
3612,1.886,0.0146,0.6783502101898193,1.756029011786038e-05,,,,,
3613,1.887,0.0553,2.113370895385742,1.7559383499546693e-05,,,,,
3614,1.887,0.0864,1.5451241731643677,1.7558476881233003e-05,,,,,
3615,1.888,0.0847,1.926817774772644,1.7557570262919312e-05,,,,,
3616,1.888,0.0798,1.4960952997207642,1.755666364460562e-05,,,,,
3617,1.889,0.0863,1.8806939125061035,1.7555757026291934e-05,,,,,
3618,1.889,0.0738,1.4387531280517578,1.7554850407978244e-05,,,,,
3619,1.89,0.0308,0.9289948344230652,1.7553943789664553e-05,,,,,
3620,1.89,0.103,1.3802545070648193,1.7553037171350863e-05,,,,,
3621,1.891,0.0652,3.3065786361694336,1.7552130553037172e-05,,,,,
3622,1.891,0.0937,1.761704683303833,1.7551223934723482e-05,,,,,
3623,1.892,0.106,1.4996449947357178,1.755031731640979e-05,,,,,
3624,1.892,0.0961,1.3586409091949463,1.7549410698096104e-05,,,,,
3625,1.893,0.0542,1.4492948055267334,1.7548504079782414e-05,,,,,
3626,1.893,0.027,0.819186270236969,1.7547597461468723e-05,,,,,
3627,1.894,0.0984,2.966921329498291,1.7546690843155036e-05,,,,,
3628,1.895,0.0485,1.0900287628173828,1.7545784224841342e-05,,,,,
3629,1.895,0.0304,1.4548165798187256,1.754487760652765e-05,,,,,
3630,1.896,0.0486,1.1354851722717285,1.7543970988213964e-05,,,,,
3631,1.896,0.1069,1.9975759983062744,1.7543064369900274e-05,,,,,
3632,1.897,0.0285,0.732400119304657,1.7542157751586583e-05,,,,,
3633,1.897,0.0384,0.9586438536643982,1.7541251133272893e-05,,,,,
3634,1.898,0.1128,1.5631829500198364,1.7540344514959205e-05,,,,,
3635,1.898,0.0919,3.574286460876465,1.7539437896645515e-05,,,,,
3636,1.899,0.0595,1.1449285745620728,1.7538531278331824e-05,,,,,
3637,1.899,0.1316,1.6364023685455322,1.7537624660018134e-05,,,,,
3638,1.9,0.0299,0.6599032878875732,1.7536718041704443e-05,,,,,
3639,1.9,0.0408,1.4547549486160278,1.7535811423390753e-05,,,,,
3640,1.901,0.0967,1.2005188465118408,1.7534904805077066e-05,,,,,
3641,1.901,0.0418,1.4242324829101562,1.7533998186763375e-05,,,,,
3642,1.902,0.0243,0.9204603433609009,1.7533091568449685e-05,,,,,
3643,1.902,0.076,1.806532382965088,1.7532184950135994e-05,,,,,
3644,1.903,0.0327,0.7066028714179993,1.7531278331822303e-05,,,,,
3645,1.903,0.0125,0.43330174684524536,1.7530371713508613e-05,,,,,
3646,1.904,0.0863,1.6345772743225098,1.7529465095194926e-05,,,,,
3647,1.904,0.0766,1.059808373451233,1.7528558476881235e-05,,,,,
3648,1.905,0.0783,1.801621675491333,1.7527651858567545e-05,,,,,
3649,1.905,0.0709,1.9007340669631958,1.7526745240253854e-05,,,,,
3650,1.906,0.0169,0.5984176397323608,1.7525838621940167e-05,,,,,
3651,1.907,0.1049,3.7993600368499756,1.7524932003626473e-05,,,,,
3652,1.907,0.093,1.452791690826416,1.7524025385312783e-05,,,,,
3653,1.908,0.1223,1.5182404518127441,1.7523118766999095e-05,,,,,
3654,1.908,0.0306,1.0299392938613892,1.7522212148685405e-05,,,,,
3655,1.909,0.1458,1.7957693338394165,1.7521305530371714e-05,,,,,
3656,1.909,0.032,0.7152177095413208,1.7520398912058024e-05,,,,,
3657,1.91,0.1257,1.6511826515197754,1.7519492293744337e-05,,,,,
3658,1.91,0.0766,1.5565974712371826,1.7518585675430646e-05,,,,,
3659,1.911,0.0468,1.5950791835784912,1.7517679057116956e-05,,,,,
3660,1.911,0.0319,1.0682380199432373,1.7516772438803265e-05,,,,,
3661,1.912,0.0386,1.1712318658828735,1.7515865820489574e-05,,,,,
3662,1.912,0.0687,2.384927988052368,1.7514959202175884e-05,,,,,
3663,1.913,0.0243,0.7074646353721619,1.7514052583862197e-05,,,,,
3664,1.913,0.0069,0.36508581042289734,1.7513145965548506e-05,,,,,
3665,1.914,0.0539,1.888710618019104,1.7512239347234816e-05,,,,,
3666,1.914,0.0784,1.45647132396698,1.7511332728921125e-05,,,,,
3667,1.915,0.0229,1.047524094581604,1.7510426110607435e-05,,,,,
3668,1.915,0.0357,1.208813190460205,1.7509519492293744e-05,,,,,
3669,1.916,0.034,0.7702113389968872,1.7508612873980057e-05,,,,,
3670,1.916,0.0804,1.7204153537750244,1.7507706255666366e-05,,,,,
3671,1.917,0.1075,1.5332868099212646,1.7506799637352676e-05,,,,,
3672,1.917,0.0833,1.3498303890228271,1.7505893019038985e-05,,,,,
3673,1.918,0.0066,0.1930985450744629,1.7504986400725298e-05,,,,,
3674,1.919,0.0501,0.8302295207977295,1.7504079782411608e-05,,,,,
3675,1.919,0.0638,0.9158403873443604,1.7503173164097914e-05,,,,,
3676,1.92,0.0668,1.6818536520004272,1.7502266545784227e-05,,,,,
3677,1.92,0.0547,1.1924442052841187,1.7501359927470536e-05,,,,,
3678,1.921,0.024,1.3626478910446167,1.7500453309156845e-05,,,,,
3679,1.921,0.067,2.3044326305389404,1.7499546690843158e-05,,,,,
3680,1.922,0.0425,1.2171216011047363,1.7498640072529468e-05,,,,,
3681,1.922,0.1308,2.3218488693237305,1.7497733454215777e-05,,,,,
3682,1.923,0.0191,0.9459078907966614,1.7496826835902087e-05,,,,,
3683,1.923,0.0163,0.6668466925621033,1.7495920217588396e-05,,,,,
3684,1.924,0.0599,1.145934820175171,1.7495013599274706e-05,,,,,
3685,1.924,0.1135,1.6732978820800781,1.7494106980961015e-05,,,,,
3686,1.925,0.0497,0.8679667115211487,1.7493200362647328e-05,,,,,
3687,1.925,0.0298,1.985298991203308,1.7492293744333637e-05,,,,,
3688,1.926,0.1126,2.0155372619628906,1.7491387126019947e-05,,,,,
3689,1.926,0.0318,0.7053868174552917,1.7490480507706256e-05,,,,,
3690,1.927,0.1998,3.3902852535247803,1.748957388939257e-05,,,,,
3691,1.927,0.0277,0.7662563920021057,1.7488667271078875e-05,,,,,
3692,1.928,0.1287,1.9327270984649658,1.7487760652765188e-05,,,,,
3693,1.928,0.0926,1.5205450057983398,1.7486854034451498e-05,,,,,
3694,1.929,0.1032,6.048287868499756,1.7485947416137807e-05,,,,,
3695,1.93,0.1304,1.8242552280426025,1.7485040797824116e-05,,,,,
3696,1.93,0.0369,0.5645265579223633,1.748413417951043e-05,,,,,
3697,1.931,0.1965,2.0900981426239014,1.748322756119674e-05,,,,,
3698,1.931,0.0145,1.3147119283676147,1.7482320942883048e-05,,,,,
3699,1.932,0.085,1.8239467144012451,1.7481414324569358e-05,,,,,
3700,1.932,0.0503,1.162316918373108,1.7480507706255667e-05,,,,,
3701,1.933,0.0183,0.6044144630432129,1.7479601087941977e-05,,,,,
3702,1.933,0.0435,1.609765648841858,1.747869446962829e-05,,,,,
3703,1.934,0.0557,0.9322564005851746,1.74777878513146e-05,,,,,
3704,1.934,0.0316,1.1718796491622925,1.747688123300091e-05,,,,,
3705,1.935,0.0495,1.7104800939559937,1.7475974614687218e-05,,,,,
3706,1.935,0.0277,1.1466026306152344,1.747506799637353e-05,,,,,
3707,1.936,0.0533,1.7818602323532104,1.7474161378059837e-05,,,,,
3708,1.936,0.093,1.6152305603027344,1.7473254759746146e-05,,,,,
3709,1.937,0.0532,0.9821373820304871,1.747234814143246e-05,,,,,
3710,1.937,0.05,1.1073874235153198,1.747144152311877e-05,,,,,
3711,1.938,0.1174,1.9535704851150513,1.7470534904805078e-05,,,,,
3712,1.938,0.0834,1.108625054359436,1.7469628286491387e-05,,,,,
3713,1.939,0.1182,1.2687301635742188,1.74687216681777e-05,,,,,
3714,1.939,0.0447,1.8254882097244263,1.746781504986401e-05,,,,,
3715,1.94,0.0595,3.162400484085083,1.746690843155032e-05,,,,,
3716,1.94,0.1048,1.5745313167572021,1.746600181323663e-05,,,,,
3717,1.941,0.1218,1.704939365386963,1.7465095194922938e-05,,,,,
3718,1.942,0.0265,1.0067460536956787,1.7464188576609248e-05,,,,,
3719,1.942,0.0545,1.0280507802963257,1.746328195829556e-05,,,,,
3720,1.943,0.1055,1.1912245750427246,1.746237533998187e-05,,,,,
3721,1.943,0.0225,0.47696390748023987,1.746146872166818e-05,,,,,
3722,1.944,0.0734,1.273268699645996,1.746056210335449e-05,,,,,
3723,1.944,0.0694,1.9263123273849487,1.7459655485040798e-05,,,,,
3724,1.945,0.0552,1.052463173866272,1.7458748866727108e-05,,,,,
3725,1.945,0.029,0.7225051522254944,1.745784224841342e-05,,,,,
3726,1.946,0.0852,1.6516425609588623,1.745693563009973e-05,,,,,
3727,1.946,0.082,1.9450407028198242,1.745602901178604e-05,,,,,
3728,1.947,0.0536,1.9744369983673096,1.745512239347235e-05,,,,,
3729,1.947,0.0244,0.6536821722984314,1.7454215775158662e-05,,,,,
3730,1.948,0.0354,0.9155447483062744,1.7453309156844968e-05,,,,,
3731,1.948,0.1029,1.7201567888259888,1.7452402538531277e-05,,,,,
3732,1.949,0.03,0.6522988677024841,1.745149592021759e-05,,,,,
3733,1.949,0.0445,1.1845743656158447,1.74505893019039e-05,,,,,
3734,1.95,0.0478,0.9053740501403809,1.744968268359021e-05,,,,,
3735,1.95,0.0402,0.5344250202178955,1.7448776065276522e-05,,,,,
3736,1.951,0.0162,0.602783203125,1.744786944696283e-05,,,,,
3737,1.951,0.0102,0.5447626709938049,1.744696282864914e-05,,,,,
3738,1.952,0.0218,0.9767301678657532,1.744605621033545e-05,,,,,
3739,1.952,0.0055,0.39030885696411133,1.744514959202176e-05,,,,,
3740,1.953,0.0342,0.6222595572471619,1.744424297370807e-05,,,,,
3741,1.954,0.0374,1.3524664640426636,1.744333635539438e-05,,,,,
3742,1.954,0.025,1.1939404010772705,1.744242973708069e-05,,,,,
3743,1.955,0.0365,0.6787538528442383,1.7441523118767e-05,,,,,
3744,1.955,0.0702,0.9955409169197083,1.744061650045331e-05,,,,,
3745,1.956,0.0666,1.783970594406128,1.743970988213962e-05,,,,,
3746,1.956,0.0284,0.8772047758102417,1.743880326382593e-05,,,,,
3747,1.957,0.0421,0.9205861687660217,1.743789664551224e-05,,,,,
3748,1.957,0.0322,1.0454672574996948,1.7436990027198552e-05,,,,,
3749,1.958,0.0553,1.098725438117981,1.743608340888486e-05,,,,,
3750,1.958,0.0191,0.9167720079421997,1.743517679057117e-05,,,,,
3751,1.959,0.0162,0.5845476984977722,1.743427017225748e-05,,,,,
3752,1.959,0.0649,1.4318020343780518,1.7433363553943793e-05,,,,,
3753,1.96,0.0719,2.3606162071228027,1.7432456935630102e-05,,,,,
3754,1.96,0.0094,0.5439294576644897,1.7431550317316412e-05,,,,,
3755,1.961,0.029,1.2296062707901,1.743064369900272e-05,,,,,
3756,1.961,0.1811,3.4881296157836914,1.742973708068903e-05,,,,,
3757,1.962,0.0364,1.5888713598251343,1.742883046237534e-05,,,,,
3758,1.962,0.0225,2.121509552001953,1.7427923844061653e-05,,,,,
3759,1.963,0.1181,1.299523115158081,1.7427017225747963e-05,,,,,
3760,1.963,0.0389,1.3342808485031128,1.7426110607434272e-05,,,,,
3761,1.964,0.022,0.4781681001186371,1.742520398912058e-05,,,,,
3762,1.964,0.0321,0.897589385509491,1.742429737080689e-05,,,,,
3763,1.965,0.0529,1.452761173248291,1.74233907524932e-05,,,,,
3764,1.966,0.1341,1.718992829322815,1.742248413417951e-05,,,,,
3765,1.966,0.0584,2.472928524017334,1.7421577515865823e-05,,,,,
3766,1.967,0.0472,1.0882936716079712,1.7420670897552132e-05,,,,,
3767,1.967,0.0875,1.6129165887832642,1.741976427923844e-05,,,,,
3768,1.968,0.0271,0.748495876789093,1.7418857660924755e-05,,,,,
3769,1.968,0.0538,1.366320252418518,1.7417951042611064e-05,,,,,
3770,1.969,0.0391,1.7210453748703003,1.741704442429737e-05,,,,,
3771,1.969,0.0413,1.3879271745681763,1.7416137805983683e-05,,,,,
3772,1.97,0.0671,1.7720167636871338,1.7415231187669992e-05,,,,,
3773,1.97,0.0756,1.4294989109039307,1.7414324569356302e-05,,,,,
3774,1.971,0.0621,0.9251165986061096,1.741341795104261e-05,,,,,
3775,1.971,0.0253,0.9204285740852356,1.7412511332728924e-05,,,,,
3776,1.972,0.1547,1.8458797931671143,1.7411604714415234e-05,,,,,
3777,1.972,0.0468,1.7395529747009277,1.7410698096101543e-05,,,,,
3778,1.973,0.0373,1.549418330192566,1.7409791477787853e-05,,,,,
3779,1.973,0.0063,0.3230398893356323,1.7408884859474162e-05,,,,,
3780,1.974,0.1541,2.53178334236145,1.740797824116047e-05,,,,,
3781,1.974,0.1316,2.447890520095825,1.7407071622846784e-05,,,,,
3782,1.975,0.0683,1.4466780424118042,1.7406165004533094e-05,,,,,
3783,1.975,0.0214,0.6552308201789856,1.7405258386219403e-05,,,,,
3784,1.976,0.0158,0.4186198115348816,1.7404351767905713e-05,,,,,
3785,1.977,0.1027,1.5577408075332642,1.7403445149592026e-05,,,,,
3786,1.977,0.0227,0.4509964883327484,1.740253853127833e-05,,,,,
3787,1.978,0.0772,1.511579990386963,1.740163191296464e-05,,,,,
3788,1.978,0.0158,0.6420273780822754,1.7400725294650954e-05,,,,,
3789,1.979,0.041,1.0854499340057373,1.7399818676337263e-05,,,,,
3790,1.979,0.0522,0.8912369608879089,1.7398912058023573e-05,,,,,
3791,1.98,0.0316,1.1952704191207886,1.7398005439709886e-05,,,,,
3792,1.98,0.0258,1.1921344995498657,1.7397098821396195e-05,,,,,
3793,1.981,0.0426,1.189894437789917,1.7396192203082505e-05,,,,,
3794,1.981,0.0863,1.6358522176742554,1.7395285584768814e-05,,,,,
3795,1.982,0.0947,1.4765267372131348,1.7394378966455124e-05,,,,,
3796,1.982,0.1593,2.2478129863739014,1.7393472348141433e-05,,,,,
3797,1.983,0.0339,0.8197323679924011,1.7392565729827742e-05,,,,,
3798,1.983,0.0928,1.4373154640197754,1.7391659111514055e-05,,,,,
3799,1.984,0.1108,1.7309848070144653,1.7390752493200365e-05,,,,,
3800,1.984,0.0585,1.7845467329025269,1.7389845874886674e-05,,,,,
3801,1.985,0.1317,1.8265026807785034,1.7388939256572984e-05,,,,,
3802,1.985,0.088,1.1745253801345825,1.7388032638259293e-05,,,,,
3803,1.986,0.0699,1.0809520483016968,1.7387126019945603e-05,,,,,
3804,1.986,0.0446,1.1832448244094849,1.7386219401631915e-05,,,,,
3805,1.987,0.081,1.5187842845916748,1.7385312783318225e-05,,,,,
3806,1.987,0.1342,1.6275125741958618,1.7384406165004534e-05,,,,,
3807,1.988,0.0541,1.4069923162460327,1.7383499546690844e-05,,,,,
3808,1.989,0.0441,1.288749098777771,1.7382592928377157e-05,,,,,
3809,1.989,0.1212,1.4280606508255005,1.7381686310063463e-05,,,,,
3810,1.99,0.0459,1.3491230010986328,1.7380779691749776e-05,,,,,
3811,1.99,0.1034,10.0426025390625,1.7379873073436085e-05,,,,,
3812,1.991,0.0522,1.7844164371490479,1.7378966455122395e-05,,,,,
3813,1.991,0.0535,1.5198228359222412,1.7378059836808704e-05,,,,,
3814,1.992,0.0673,1.1443367004394531,1.7377153218495017e-05,,,,,
3815,1.992,0.0364,1.184677243232727,1.7376246600181326e-05,,,,,
3816,1.993,0.0228,0.5724575519561768,1.7375339981867636e-05,,,,,
3817,1.993,0.0904,2.6436545848846436,1.7374433363553945e-05,,,,,
3818,1.994,0.0243,0.8489556908607483,1.7373526745240255e-05,,,,,
3819,1.994,0.1035,2.1839025020599365,1.7372620126926564e-05,,,,,
3820,1.995,0.2013,2.3515281677246094,1.7371713508612874e-05,,,,,
3821,1.995,0.0545,2.064098834991455,1.7370806890299186e-05,,,,,
3822,1.996,0.1271,2.2572476863861084,1.7369900271985496e-05,,,,,
3823,1.996,0.0323,0.902596116065979,1.7368993653671805e-05,,,,,
3824,1.997,0.044,1.5379447937011719,1.7368087035358118e-05,,,,,
3825,1.997,0.056,1.497185468673706,1.7367180417044424e-05,,,,,
3826,1.998,0.0898,4.755288600921631,1.7366273798730734e-05,,,,,
3827,1.998,0.1361,2.036435127258301,1.7365367180417047e-05,,,,,
3828,1.999,0.064,2.9212045669555664,1.7364460562103356e-05,,,,,
3829,1.999,0.2316,14.867168426513672,1.7363553943789666e-05,,,,,
3830,2.0,0.3061,25.351408004760742,1.7362647325475975e-05,,,,,
3830,2.0,,,,0.6684931506357006,0.6684931506357006,7.7449,103.293,1.033
3831,2.001,0.0377,2.9632833003997803,1.7361740707162288e-05,,,,,
3832,2.001,0.0924,2.3272078037261963,1.7360834088848597e-05,,,,,
3833,2.002,0.0372,1.0292381048202515,1.7359927470534907e-05,,,,,
3834,2.002,0.0423,1.5757583379745483,1.7359020852221216e-05,,,,,
3835,2.003,0.0472,0.9913702011108398,1.7358114233907526e-05,,,,,
3836,2.003,0.0665,0.6725249290466309,1.7357207615593835e-05,,,,,
3837,2.004,0.0342,0.8322279453277588,1.7356300997280148e-05,,,,,
3838,2.004,0.0132,0.3890587389469147,1.7355394378966457e-05,,,,,
3839,2.005,0.026,1.1679612398147583,1.7354487760652767e-05,,,,,
3840,2.005,0.0709,1.5294766426086426,1.7353581142339076e-05,,,,,
3841,2.006,0.0414,0.9101460576057434,1.7352674524025386e-05,,,,,
3842,2.006,0.0202,1.1731956005096436,1.7351767905711695e-05,,,,,
3843,2.007,0.0462,1.3644049167633057,1.7350861287398008e-05,,,,,
3844,2.007,0.0166,0.5932126045227051,1.7349954669084318e-05,,,,,
3845,2.008,0.0645,1.3132762908935547,1.7349048050770627e-05,,,,,
3846,2.008,0.0648,1.0228219032287598,1.7348141432456937e-05,,,,,
3847,2.009,0.0711,0.9189267754554749,1.734723481414325e-05,,,,,
3848,2.009,0.0353,1.564635992050171,1.734632819582956e-05,,,,,
3849,2.01,0.0539,0.8064068555831909,1.7345421577515865e-05,,,,,
3850,2.01,0.0154,0.7382481098175049,1.7344514959202178e-05,,,,,
3851,2.011,0.0502,0.7794179916381836,1.7343608340888487e-05,,,,,
3852,2.011,0.0286,0.7083448171615601,1.7342701722574797e-05,,,,,
3853,2.012,0.0267,1.345258116722107,1.7341795104261106e-05,,,,,
3854,2.013,0.0329,0.8554786443710327,1.734088848594742e-05,,,,,
3855,2.013,0.0161,0.47147902846336365,1.733998186763373e-05,,,,,
3856,2.014,0.0359,1.9227412939071655,1.7339075249320038e-05,,,,,
3857,2.014,0.0183,0.620803952217102,1.7338168631006347e-05,,,,,
3858,2.015,0.0325,0.974797785282135,1.7337262012692657e-05,,,,,
3859,2.015,0.0194,0.5872109532356262,1.7336355394378966e-05,,,,,
3860,2.016,0.0259,0.8667519092559814,1.733544877606528e-05,,,,,
3861,2.016,0.0177,1.1175178289413452,1.733454215775159e-05,,,,,
3862,2.017,0.035,1.1798272132873535,1.7333635539437898e-05,,,,,
3863,2.017,0.0627,1.5118285417556763,1.7332728921124207e-05,,,,,
3864,2.018,0.008,0.3656122088432312,1.733182230281052e-05,,,,,
3865,2.018,0.0165,0.8995894193649292,1.7330915684496826e-05,,,,,
3866,2.019,0.033,1.2886886596679688,1.733000906618314e-05,,,,,
3867,2.019,0.0691,2.954237222671509,1.732910244786945e-05,,,,,
3868,2.02,0.1145,2.5016582012176514,1.7328195829555758e-05,,,,,
3869,2.02,0.0417,1.709579586982727,1.7327289211242068e-05,,,,,
3870,2.021,0.067,1.8352164030075073,1.732638259292838e-05,,,,,
3871,2.021,0.0312,1.0130798816680908,1.732547597461469e-05,,,,,
3872,2.022,0.0258,0.851897656917572,1.7324569356301e-05,,,,,
3873,2.022,0.0384,1.1300874948501587,1.732366273798731e-05,,,,,
3874,2.023,0.0152,1.0820757150650024,1.732275611967362e-05,,,,,
3875,2.023,0.0158,0.6736872792243958,1.7321849501359928e-05,,,,,
3876,2.024,0.0854,1.4508508443832397,1.7320942883046237e-05,,,,,
3877,2.025,0.0847,1.371259331703186,1.732003626473255e-05,,,,,
3878,2.025,0.0383,0.9316796064376831,1.731912964641886e-05,,,,,
3879,2.026,0.0704,2.4309215545654297,1.731822302810517e-05,,,,,
3880,2.026,0.2179,2.132934808731079,1.731731640979148e-05,,,,,
3881,2.027,0.0521,2.8065061569213867,1.7316409791477788e-05,,,,,
3882,2.027,0.0286,0.9385292530059814,1.7315503173164097e-05,,,,,
3883,2.028,0.0534,1.1361165046691895,1.731459655485041e-05,,,,,
3884,2.028,0.0289,0.9180019497871399,1.731368993653672e-05,,,,,
3885,2.029,0.0262,1.0182056427001953,1.731278331822303e-05,,,,,
3886,2.029,0.0392,1.0691876411437988,1.731187669990934e-05,,,,,
3887,2.03,0.0149,0.582219660282135,1.731097008159565e-05,,,,,
3888,2.03,0.0642,1.2854233980178833,1.7310063463281958e-05,,,,,
3889,2.031,0.0497,1.2522562742233276,1.730915684496827e-05,,,,,
3890,2.031,0.049,1.1395503282546997,1.730825022665458e-05,,,,,
3891,2.032,0.0416,0.8685196042060852,1.730734360834089e-05,,,,,
3892,2.032,0.0384,1.0036892890930176,1.73064369900272e-05,,,,,
3893,2.033,0.0237,0.8544913530349731,1.730553037171351e-05,,,,,
3894,2.033,0.047,1.1507558822631836,1.730462375339982e-05,,,,,
3895,2.034,0.0438,1.022988200187683,1.730371713508613e-05,,,,,
3896,2.034,0.0439,1.227030634880066,1.730281051677244e-05,,,,,
3897,2.035,0.0665,1.5978755950927734,1.730190389845875e-05,,,,,
3898,2.036,0.0232,0.7115923762321472,1.730099728014506e-05,,,,,
3899,2.036,0.0152,0.7421159148216248,1.7300090661831372e-05,,,,,
3900,2.037,0.0555,1.791831135749817,1.729918404351768e-05,,,,,
3901,2.037,0.0234,0.47866755723953247,1.729827742520399e-05,,,,,
3902,2.038,0.0389,1.2394006252288818,1.72973708068903e-05,,,,,
3903,2.038,0.0417,0.798517644405365,1.7296464188576613e-05,,,,,
3904,2.039,0.0859,1.238533616065979,1.729555757026292e-05,,,,,
3905,2.039,0.0108,0.48510146141052246,1.729465095194923e-05,,,,,
3906,2.04,0.0379,0.7754529714584351,1.729374433363554e-05,,,,,
3907,2.04,0.0519,1.0498548746109009,1.729283771532185e-05,,,,,
3908,2.041,0.0524,1.3011678457260132,1.729193109700816e-05,,,,,
3909,2.041,0.0347,0.7662801742553711,1.729102447869447e-05,,,,,
3910,2.042,0.0369,1.3883808851242065,1.7290117860380783e-05,,,,,
3911,2.042,0.0326,1.2629241943359375,1.7289211242067092e-05,,,,,
3912,2.043,0.0746,1.4404326677322388,1.72883046237534e-05,,,,,
3913,2.043,0.0391,1.7762370109558105,1.728739800543971e-05,,,,,
3914,2.044,0.0377,0.6465834975242615,1.728649138712602e-05,,,,,
3915,2.044,0.0692,1.8688193559646606,1.728558476881233e-05,,,,,
3916,2.045,0.0563,1.3019665479660034,1.7284678150498643e-05,,,,,
3917,2.045,0.1033,2.338872194290161,1.7283771532184952e-05,,,,,
3918,2.046,0.0443,1.0362437963485718,1.7282864913871262e-05,,,,,
3919,2.046,0.042,0.8786322474479675,1.728195829555757e-05,,,,,
3920,2.047,0.0671,1.3819231986999512,1.728105167724388e-05,,,,,
3921,2.048,0.034,1.2170909643173218,1.728014505893019e-05,,,,,
3922,2.048,0.0381,0.6411622166633606,1.7279238440616503e-05,,,,,
3923,2.049,0.0785,1.0453925132751465,1.7278331822302812e-05,,,,,
3924,2.049,0.0313,1.142225980758667,1.7277425203989122e-05,,,,,
3925,2.05,0.0318,0.5754982233047485,1.727651858567543e-05,,,,,
3926,2.05,0.0282,1.2635669708251953,1.7275611967361744e-05,,,,,
3927,2.051,0.0752,1.5997891426086426,1.7274705349048054e-05,,,,,
3928,2.051,0.0296,2.0405383110046387,1.727379873073436e-05,,,,,
3929,2.052,0.0394,0.984092116355896,1.7272892112420673e-05,,,,,
3930,2.052,0.1066,2.6316981315612793,1.7271985494106982e-05,,,,,
3931,2.053,0.0466,0.9773966073989868,1.727107887579329e-05,,,,,
3932,2.053,0.0215,0.7509360313415527,1.7270172257479604e-05,,,,,
3933,2.054,0.0648,1.4452085494995117,1.7269265639165914e-05,,,,,
3934,2.054,0.1105,2.0671775341033936,1.7268359020852223e-05,,,,,
3935,2.055,0.0408,0.7348452210426331,1.7267452402538533e-05,,,,,
3936,2.055,0.058,1.3238105773925781,1.7266545784224842e-05,,,,,
3937,2.056,0.0781,1.36598539352417,1.726563916591115e-05,,,,,
3938,2.056,0.0213,0.5410574674606323,1.726473254759746e-05,,,,,
3939,2.057,0.0218,0.46044737100601196,1.7263825929283774e-05,,,,,
3940,2.057,0.0128,0.6569781303405762,1.7262919310970083e-05,,,,,
3941,2.058,0.072,1.746402382850647,1.7262012692656393e-05,,,,,
3942,2.058,0.0978,1.288909673690796,1.7261106074342702e-05,,,,,
3943,2.059,0.0403,1.4596134424209595,1.7260199456029015e-05,,,,,
3944,2.06,0.0967,2.2035136222839355,1.725929283771532e-05,,,,,
3945,2.06,0.0297,0.6961784362792969,1.7258386219401634e-05,,,,,
3946,2.061,0.0218,0.9530144929885864,1.7257479601087944e-05,,,,,
3947,2.061,0.0593,1.3006070852279663,1.7256572982774253e-05,,,,,
3948,2.062,0.072,1.5662351846694946,1.7255666364460562e-05,,,,,
3949,2.062,0.0513,4.942179203033447,1.7254759746146875e-05,,,,,
3950,2.063,0.0176,0.8227791786193848,1.7253853127833185e-05,,,,,
3951,2.063,0.0247,0.6580460667610168,1.7252946509519494e-05,,,,,
3952,2.064,0.0086,0.395344078540802,1.7252039891205804e-05,,,,,
3953,2.064,0.0096,0.392684668302536,1.7251133272892113e-05,,,,,
3954,2.065,0.0759,2.016284704208374,1.7250226654578423e-05,,,,,
3955,2.065,0.0191,0.6798713207244873,1.7249320036264735e-05,,,,,
3956,2.066,0.0435,0.7914208173751831,1.7248413417951045e-05,,,,,
3957,2.066,0.0805,1.0225374698638916,1.7247506799637354e-05,,,,,
3958,2.067,0.0071,0.3072987496852875,1.7246600181323664e-05,,,,,
3959,2.067,0.0711,1.5823956727981567,1.7245693563009973e-05,,,,,
3960,2.068,0.0135,0.4116002917289734,1.7244786944696283e-05,,,,,
3961,2.068,0.0174,0.795078694820404,1.7243880326382592e-05,,,,,
3962,2.069,0.0307,0.988269031047821,1.7242973708068905e-05,,,,,
3963,2.069,0.0557,1.9902390241622925,1.7242067089755215e-05,,,,,
3964,2.07,0.0435,1.393595576286316,1.7241160471441524e-05,,,,,
3965,2.07,0.0477,1.8370721340179443,1.7240253853127833e-05,,,,,
