step,epoch,loss,grad_norm,learning_rate,eval_crossner_ai,eval_crossner_literature,eval_crossner_music,eval_crossner_politics,eval_crossner_science,eval_mit-movie,eval_mit-restaurant,eval_average,eval_runtime,eval_samples_per_second,eval_steps_per_second,train_runtime,train_samples_per_second,train_steps_per_second,total_flos,total_pflos,train_loss
945,1.145,0.0713,0.09973741322755814,2e-05,,,,,,,,,,,,,,,,,
950,1.152,0.0697,0.12478262186050415,2e-05,,,,,,,,,,,,,,,,,
955,1.158,0.0684,0.09891806542873383,2e-05,,,,,,,,,,,,,,,,,
960,1.164,0.0719,0.12180036306381226,2e-05,,,,,,,,,,,,,,,,,
965,1.17,0.0692,0.1005549430847168,2e-05,,,,,,,,,,,,,,,,,
970,1.176,0.0674,0.10224059224128723,2e-05,,,,,,,,,,,,,,,,,
975,1.182,0.0686,0.09907817840576172,2e-05,,,,,,,,,,,,,,,,,
980,1.188,0.0699,0.10422774404287338,2e-05,,,,,,,,,,,,,,,,,
985,1.194,0.0706,0.14453040063381195,2e-05,,,,,,,,,,,,,,,,,
990,1.2,0.0699,0.08794312924146652,2e-05,,,,,,,,,,,,,,,,,
995,1.206,0.067,0.12066875398159027,2e-05,,,,,,,,,,,,,,,,,
1000,1.212,0.068,0.10107310116291046,2e-05,,,,,,,,,,,,,,,,,
1005,1.218,0.0671,0.09312600642442703,2e-05,,,,,,,,,,,,,,,,,
1010,1.224,0.0696,0.09719859808683395,2e-05,,,,,,,,,,,,,,,,,
1015,1.23,0.0703,0.11095621436834335,2e-05,,,,,,,,,,,,,,,,,
1020,1.236,0.0667,0.10493703931570053,2e-05,,,,,,,,,,,,,,,,,
1025,1.242,0.0716,0.098637156188488,2e-05,,,,,,,,,,,,,,,,,
1030,1.248,0.0686,0.10044530034065247,2e-05,,,,,,,,,,,,,,,,,
1035,1.255,0.0671,0.10532357543706894,2e-05,,,,,,,,,,,,,,,,,
1040,1.261,0.0721,0.09209601581096649,2e-05,,,,,,,,,,,,,,,,,
1045,1.267,0.0674,0.0928976759314537,2e-05,,,,,,,,,,,,,,,,,
1050,1.273,0.0686,0.16801901161670685,2e-05,,,,,,,,,,,,,,,,,
1055,1.279,0.065,0.10385696589946747,2e-05,,,,,,,,,,,,,,,,,
1060,1.285,0.0694,0.09447010606527328,2e-05,,,,,,,,,,,,,,,,,
1065,1.291,0.0682,0.10375440865755081,2e-05,,,,,,,,,,,,,,,,,
1070,1.297,0.0691,0.10327611863613129,2e-05,,,,,,,,,,,,,,,,,
1075,1.303,0.068,0.10580986738204956,2e-05,,,,,,,,,,,,,,,,,
1080,1.309,0.0667,0.10319223254919052,2e-05,,,,,,,,,,,,,,,,,
1085,1.315,0.0664,0.10483373701572418,2e-05,,,,,,,,,,,,,,,,,
1090,1.321,0.0688,0.13225941359996796,2e-05,,,,,,,,,,,,,,,,,
1095,1.327,0.0669,0.1208401545882225,2e-05,,,,,,,,,,,,,,,,,
1100,1.333,0.0698,0.10545514523983002,2e-05,,,,,,,,,,,,,,,,,
1105,1.339,0.0657,0.09716565907001495,2e-05,,,,,,,,,,,,,,,,,
1110,1.345,0.0657,0.1022256389260292,2e-05,,,,,,,,,,,,,,,,,
1115,1.352,0.0697,0.1597536951303482,2e-05,,,,,,,,,,,,,,,,,
1120,1.358,0.0697,0.09823883324861526,2e-05,,,,,,,,,,,,,,,,,
1125,1.364,0.0634,0.1072874367237091,2e-05,,,,,,,,,,,,,,,,,
1130,1.37,0.068,0.11723940819501877,2e-05,,,,,,,,,,,,,,,,,
1135,1.376,0.0679,0.11068478971719742,2e-05,,,,,,,,,,,,,,,,,
1140,1.382,0.0667,0.10673754662275314,2e-05,,,,,,,,,,,,,,,,,
1145,1.388,0.0665,0.09531150758266449,2e-05,,,,,,,,,,,,,,,,,
1150,1.394,0.068,0.10757917165756226,2e-05,,,,,,,,,,,,,,,,,
